id_student,code_module,code_presentation,precision,recall
569712,FFF,2013J,0.2,0.047619047619047616
569737,DDD,2014J,0.15,0.04918032786885246
569761,BBB,2014B,0.2,0.3076923076923077
569783,FFF,2014B,0.15,0.75
569840,DDD,2014J,0.2,0.10526315789473684
569854,BBB,2013J,0.05,0.0625
569857,DDD,2013J,0.0,0.0
569862,BBB,2013J,0.25,0.38461538461538464
569864,BBB,2014B,0.2,0.19047619047619047
569876,FFF,2014J,0.55,0.10679611650485436
569928,DDD,2013J,0.2,0.06896551724137931
569930,BBB,2013J,0.1,0.2
569935,DDD,2013J,0.2,0.0784313725490196
569944,CCC,2014J,0.25,0.1724137931034483
569944,DDD,2014B,0.05,0.022222222222222223
569953,EEE,2014J,0.1,0.125
569970,BBB,2014B,0.3,0.42857142857142855
569974,GGG,2013J,0.45,0.25
569978,DDD,2013J,0.2,0.06896551724137931
569981,BBB,2014J,0.5,0.30303030303030304
569984,GGG,2013J,0.15,0.16666666666666666
570004,FFF,2014J,0.15,0.14285714285714285
570031,BBB,2014B,0.15,0.17647058823529413
570045,EEE,2014J,0.45,0.3
570049,DDD,2014B,0.2,0.06153846153846154
570061,FFF,2013J,0.1,0.046511627906976744
570119,DDD,2014J,0.3,0.14634146341463414
570137,BBB,2013J,0.25,0.1724137931034483
570141,GGG,2013J,0.2,0.19047619047619047
570157,BBB,2013J,0.2,0.2
570168,BBB,2013J,0.1,0.13333333333333333
570186,BBB,2014B,0.05,1.0
570213,FFF,2013J,0.35,0.06140350877192982
570213,FFF,2014J,0.2,0.05194805194805195
570215,DDD,2014B,0.35,0.06363636363636363
570237,DDD,2013J,0.25,0.07936507936507936
570239,BBB,2014B,0.1,0.2
570264,FFF,2014B,0.05,0.06666666666666667
570271,BBB,2013J,0.15,0.15789473684210525
570273,EEE,2014J,0.6,0.42857142857142855
570275,BBB,2014J,0.45,0.21428571428571427
570280,FFF,2013J,0.35,0.175
570287,BBB,2013J,0.1,0.4
570317,AAA,2014J,0.45,0.3333333333333333
570351,BBB,2013J,0.5,0.3333333333333333
570377,EEE,2013J,0.05,1.0
570403,DDD,2013J,0.15,0.05660377358490566
570410,CCC,2014B,0.05,0.058823529411764705
570411,DDD,2014J,0.4,0.15384615384615385
570414,EEE,2013J,0.2,0.6666666666666666
570428,FFF,2013J,0.25,0.060240963855421686
570437,BBB,2014B,0.65,0.2549019607843137
570453,CCC,2014J,0.05,0.08333333333333333
570453,EEE,2013J,0.05,0.0625
570455,FFF,2013J,0.1,0.023529411764705882
570484,BBB,2014J,0.1,0.05128205128205128
570488,EEE,2013J,0.1,0.25
570491,CCC,2014J,0.35,0.1320754716981132
570491,EEE,2014J,0.1,0.06666666666666667
570515,FFF,2013J,0.05,0.5
570517,FFF,2013J,0.2,0.0975609756097561
570529,GGG,2013J,0.2,0.14285714285714285
570531,DDD,2013J,0.2,0.13793103448275862
570550,FFF,2013J,0.75,0.2459016393442623
570623,BBB,2013J,0.25,0.19230769230769232
570626,EEE,2013J,0.35,0.4666666666666667
570627,BBB,2014B,0.1,0.06666666666666667
570630,DDD,2013J,0.25,0.09259259259259259
570671,DDD,2013J,0.15,0.0410958904109589
570689,FFF,2013J,0.05,0.08333333333333333
570689,FFF,2014J,0.0,0.0
570717,FFF,2013J,0.1,0.06896551724137931
570732,CCC,2014J,0.0,0.0
570732,FFF,2013J,0.65,0.11711711711711711
570757,CCC,2014J,0.2,0.5
570759,BBB,2013J,0.1,0.10526315789473684
570783,BBB,2013J,0.25,0.29411764705882354
570801,GGG,2013J,0.4,0.2222222222222222
570807,FFF,2013J,0.55,0.09243697478991597
570863,DDD,2014J,0.2,0.07142857142857142
570864,BBB,2013J,0.0,0.0
570871,DDD,2013J,0.15,0.06521739130434782
570872,CCC,2014B,0.05,0.045454545454545456
570872,DDD,2013J,0.1,0.03389830508474576
570878,FFF,2013J,0.25,0.4166666666666667
570896,DDD,2013J,0.3,0.13333333333333333
570967,CCC,2014B,0.3,0.16216216216216217
570978,FFF,2013J,0.4,0.12698412698412698
570985,CCC,2014J,0.55,0.18032786885245902
571000,DDD,2014B,0.0,0.0
571019,FFF,2013J,0.15,0.029411764705882353
571022,FFF,2013J,0.3,0.046511627906976744
571025,CCC,2014B,0.15,0.14285714285714285
571025,EEE,2014B,0.0,0.0
571050,FFF,2014B,0.25,0.1282051282051282
571074,FFF,2014J,0.75,0.11450381679389313
571083,BBB,2013J,0.15,0.25
571089,GGG,2014B,0.7,0.3888888888888889
571117,FFF,2013J,0.4,0.14285714285714285
571128,EEE,2014B,0.1,0.07142857142857142
571129,CCC,2014B,0.15,0.07317073170731707
571131,CCC,2014J,0.1,0.04878048780487805
571131,DDD,2013J,0.05,0.030303030303030304
571186,EEE,2013J,0.3,0.21428571428571427
571190,FFF,2014B,0.6,0.11764705882352941
571223,BBB,2014B,0.35,0.2692307692307692
571233,EEE,2014B,0.05,0.07142857142857142
571242,DDD,2013J,0.15,0.07317073170731707
571316,FFF,2014B,0.15,0.06666666666666667
571334,BBB,2014J,0.35,0.25925925925925924
571334,GGG,2013J,0.05,0.03125
571355,FFF,2013J,0.2,0.05128205128205128
571363,FFF,2013J,0.25,0.13157894736842105
571380,GGG,2013J,0.2,0.16
571389,EEE,2014B,0.05,1.0
571395,BBB,2014J,0.1,0.25
571397,DDD,2014B,0.0,0.0
571441,BBB,2013J,0.1,0.2857142857142857
571443,EEE,2013J,0.45,0.24324324324324326
571448,EEE,2013J,0.05,0.125
571451,DDD,2013J,0.4,0.13114754098360656
571458,GGG,2013J,0.15,0.125
571490,FFF,2013J,0.5,0.07042253521126761
571503,BBB,2013J,0.15,0.25
571512,DDD,2013J,0.45,0.1267605633802817
571516,BBB,2013J,0.15,0.21428571428571427
571540,BBB,2014B,0.1,0.4
571554,BBB,2013J,0.1,0.14285714285714285
571571,CCC,2014B,0.05,0.045454545454545456
571577,GGG,2013J,0.4,0.19047619047619047
571583,GGG,2014J,0.15,0.11538461538461539
571595,EEE,2013J,0.2,0.23529411764705882
571610,EEE,2013J,0.2,0.16666666666666666
571612,FFF,2013J,0.15,0.2727272727272727
571612,FFF,2014B,0.0,0.0
571614,BBB,2014B,0.05,0.08333333333333333
571620,EEE,2013J,0.35,0.30434782608695654
571622,FFF,2013J,0.2,0.11764705882352941
571640,DDD,2013J,0.25,0.13157894736842105
571641,BBB,2014J,0.1,0.10526315789473684
571644,DDD,2014J,0.25,0.13513513513513514
571650,FFF,2013J,0.5,0.0847457627118644
571681,BBB,2013J,0.1,0.1
571686,EEE,2013J,0.45,0.34615384615384615
571693,BBB,2013J,0.45,0.2647058823529412
571696,GGG,2013J,0.5,0.25
571716,DDD,2013J,0.2,0.10810810810810811
571765,CCC,2014J,0.05,0.02564102564102564
571765,DDD,2013J,0.1,0.05128205128205128
571768,GGG,2013J,0.1,0.13333333333333333
571776,CCC,2014B,0.0,0.0
571776,DDD,2013J,0.05,0.014084507042253521
571779,BBB,2013J,0.3,0.14634146341463414
571787,GGG,2013J,0.35,1.0
571800,FFF,2013J,0.6,0.15584415584415584
571802,FFF,2013J,0.1,0.10526315789473684
571808,CCC,2014J,0.15,0.07692307692307693
571808,DDD,2013J,0.1,0.04
571818,EEE,2013J,0.3,0.2727272727272727
571828,FFF,2013J,0.5,0.09009009009009009
571831,FFF,2013J,0.25,0.08333333333333333
571833,CCC,2014J,0.25,0.10638297872340426
571844,FFF,2014B,0.1,0.045454545454545456
571859,FFF,2013J,0.6,0.13333333333333333
571862,FFF,2013J,0.2,0.023668639053254437
571871,BBB,2013J,0.4,0.21052631578947367
571880,BBB,2014B,0.15,0.17647058823529413
571883,GGG,2013J,0.15,0.1875
571885,BBB,2013J,0.05,0.2
571893,FFF,2013J,0.25,0.10416666666666667
571897,BBB,2014B,0.05,0.043478260869565216
571907,BBB,2013J,0.05,0.05263157894736842
571921,CCC,2014J,0.05,0.024390243902439025
571921,DDD,2013J,0.15,0.03260869565217391
571926,FFF,2013J,0.2,0.05405405405405406
571950,DDD,2013J,0.0,0.0
571951,DDD,2013J,0.3,0.0759493670886076
571952,GGG,2013J,0.3,0.2857142857142857
571954,BBB,2014B,0.1,0.2
571962,CCC,2014J,0.15,0.08571428571428572
571962,FFF,2014B,0.1,0.04
571963,EEE,2014B,0.1,0.1111111111111111
571973,FFF,2013J,0.2,0.1
571992,EEE,2013J,0.1,0.16666666666666666
572003,FFF,2013J,0.35,0.125
572011,CCC,2014J,0.0,0.0
572011,FFF,2013J,0.2,0.10526315789473684
572024,EEE,2013J,0.1,0.09523809523809523
572032,BBB,2014J,0.15,0.07692307692307693
572036,CCC,2014B,0.0,0.0
572036,FFF,2013J,0.2,0.06349206349206349
572047,FFF,2013J,0.1,0.03225806451612903
572051,BBB,2013J,0.15,0.14285714285714285
572053,FFF,2013J,0.45,0.0703125
572060,DDD,2013J,0.3,0.0967741935483871
572067,BBB,2013J,0.2,0.16
572074,FFF,2014J,0.15,0.12
572076,FFF,2013J,0.25,0.38461538461538464
572098,CCC,2014J,0.3,0.10714285714285714
572101,BBB,2014J,0.2,0.14814814814814814
572103,BBB,2013J,0.25,0.2631578947368421
572106,BBB,2014J,0.05,0.5
572116,FFF,2013J,0.1,0.14285714285714285
572119,BBB,2014J,0.35,0.25
572124,FFF,2013J,0.3,0.10344827586206896
572125,FFF,2013J,0.75,0.18072289156626506
572149,DDD,2013J,0.4,0.10526315789473684
572154,CCC,2014J,0.15,0.2727272727272727
572154,FFF,2014B,0.3,0.06666666666666667
572156,DDD,2014J,0.45,0.11392405063291139
572163,BBB,2013J,0.05,0.16666666666666666
572168,EEE,2013J,0.25,0.35714285714285715
572179,FFF,2013J,0.0,0.0
572187,BBB,2014B,0.1,0.4
572213,FFF,2013J,0.0,0.0
572213,FFF,2014J,0.4,0.12903225806451613
572231,CCC,2014J,0.2,0.18181818181818182
572231,DDD,2013J,0.0,0.0
572233,DDD,2013J,0.0,0.0
572241,DDD,2013J,0.2,0.5
572250,FFF,2013J,0.1,0.04081632653061224
572265,FFF,2013J,0.1,0.25
572265,FFF,2014J,0.0,0.0
572270,FFF,2013J,0.65,0.2
572274,FFF,2013J,0.05,0.02564102564102564
572277,BBB,2013J,0.1,0.5
572279,EEE,2013J,0.15,0.375
572280,DDD,2013J,0.05,0.025
572281,DDD,2014J,0.15,0.10714285714285714
572290,BBB,2014B,0.1,0.13333333333333333
572302,BBB,2013J,0.05,0.25
572303,CCC,2014B,0.3,0.15
572303,EEE,2013J,0.1,0.0625
572306,BBB,2014J,0.25,0.21739130434782608
572335,GGG,2013J,0.2,1.0
572338,DDD,2013J,0.25,0.08196721311475409
572348,DDD,2013J,0.6,0.13333333333333333
572367,FFF,2014B,0.15,0.125
572371,BBB,2014J,0.05,0.2
572382,CCC,2014B,0.05,0.25
572382,DDD,2013J,0.1,0.11764705882352941
572388,GGG,2013J,0.3,0.24
572395,BBB,2014J,0.05,0.038461538461538464
572396,CCC,2014J,0.2,0.16
572396,EEE,2013J,0.05,0.03571428571428571
572397,FFF,2013J,0.3,0.08333333333333333
572401,CCC,2014B,0.1,0.16666666666666666
572410,FFF,2013J,0.5,0.16393442622950818
572414,DDD,2014J,0.0,0.0
572416,BBB,2013J,0.0,0.0
572430,DDD,2014J,0.15,0.15789473684210525
572431,CCC,2014J,0.05,0.0625
572431,DDD,2013J,0.05,0.02040816326530612
572434,DDD,2014J,0.0,0.0
572436,BBB,2013J,0.25,0.2
572438,CCC,2014B,0.4,0.14814814814814814
572447,BBB,2013J,0.1,0.4
572452,DDD,2013J,0.05,0.14285714285714285
572457,DDD,2013J,0.05,0.01694915254237288
572460,DDD,2013J,0.1,0.1
572471,GGG,2014J,0.15,0.12
572495,BBB,2013J,0.05,1.0
572496,BBB,2014J,0.3,0.2608695652173913
572504,BBB,2013J,0.2,0.1
572505,FFF,2013J,0.25,0.046296296296296294
572508,BBB,2013J,0.2,0.16666666666666666
572514,BBB,2013J,0.05,0.16666666666666666
572515,EEE,2013J,0.55,0.34375
572537,CCC,2014J,0.25,0.125
572538,BBB,2014J,0.85,0.3269230769230769
572560,FFF,2013J,0.1,0.031746031746031744
572567,DDD,2013J,0.15,0.23076923076923078
572570,CCC,2014B,0.35,0.1891891891891892
572570,EEE,2013J,0.05,0.047619047619047616
572584,CCC,2014J,0.05,0.3333333333333333
572584,FFF,2013J,0.3,0.09836065573770492
572588,FFF,2013J,0.45,0.15254237288135594
572589,CCC,2014J,0.0,0.0
572589,FFF,2013J,0.2,0.26666666666666666
572599,EEE,2014J,0.05,0.037037037037037035
572602,EEE,2013J,0.4,0.34782608695652173
572634,FFF,2013J,0.45,0.13432835820895522
572648,DDD,2013J,0.1,0.058823529411764705
572652,AAA,2013J,0.35,0.18421052631578946
572663,GGG,2013J,0.25,0.3125
572688,DDD,2013J,0.0,0.0
572697,DDD,2013J,0.3,0.11764705882352941
572702,FFF,2013J,0.1,0.047619047619047616
572714,GGG,2013J,0.4,0.19047619047619047
572716,FFF,2014B,0.35,0.15555555555555556
572718,FFF,2013J,0.55,0.24444444444444444
572730,DDD,2013J,0.15,0.06818181818181818
572733,BBB,2013J,0.15,0.2727272727272727
572735,CCC,2014J,0.05,0.03571428571428571
572735,DDD,2013J,0.0,0.0
572739,BBB,2013J,0.0,0.0
572752,BBB,2013J,0.0,0.0
572754,DDD,2013J,0.15,0.2
572765,BBB,2013J,0.25,0.19230769230769232
572769,FFF,2013J,0.25,0.08771929824561403
572774,DDD,2013J,0.15,0.04225352112676056
572783,CCC,2014J,0.1,0.08695652173913043
572783,FFF,2013J,0.5,0.03759398496240601
572806,DDD,2013J,0.05,0.0136986301369863
572832,FFF,2014B,0.3,0.08955223880597014
572845,FFF,2013J,0.3,0.075
572854,CCC,2014B,0.25,0.15625
572854,DDD,2013J,0.05,0.0196078431372549
572860,FFF,2013J,0.25,0.056818181818181816
572870,FFF,2014B,0.3,0.14634146341463414
572874,CCC,2014J,0.0,0.0
572874,DDD,2013J,0.0,0.0
572880,DDD,2013J,0.2,0.1111111111111111
572880,DDD,2014J,0.05,0.045454545454545456
572891,CCC,2014B,0.25,0.17857142857142858
572891,EEE,2013J,0.05,0.05
572898,BBB,2013J,0.2,0.16666666666666666
572918,BBB,2013J,0.0,0.0
572919,CCC,2014J,0.2,0.2
572924,DDD,2014B,0.2,0.05333333333333334
572944,EEE,2013J,0.05,0.2
572949,DDD,2013J,0.1,0.3333333333333333
572976,DDD,2013J,0.25,0.20833333333333334
573007,FFF,2013J,0.15,0.25
573043,BBB,2013J,0.35,0.28
573054,GGG,2014J,0.4,0.2222222222222222
573063,BBB,2013J,0.05,0.0625
573093,CCC,2014J,0.0,0.0
573093,FFF,2013J,0.1,0.03508771929824561
573108,BBB,2014B,0.0,0.0
573126,DDD,2014B,0.25,0.11627906976744186
573130,BBB,2014J,0.55,0.24444444444444444
573131,BBB,2014J,0.3,0.15789473684210525
573134,GGG,2013J,0.15,0.1875
573150,FFF,2013J,0.15,0.13636363636363635
573152,FFF,2013J,0.45,0.10843373493975904
573153,EEE,2013J,0.05,0.037037037037037035
573159,BBB,2013J,0.0,0.0
573159,BBB,2014J,0.0,0.0
573166,CCC,2014B,0.0,0.0
573166,FFF,2013J,0.35,0.12727272727272726
573173,FFF,2013J,0.5,0.17857142857142858
573199,FFF,2013J,0.05,0.5
573200,EEE,2013J,0.35,0.2692307692307692
573208,BBB,2013J,0.05,0.25
573214,EEE,2013J,0.3,0.35294117647058826
573223,BBB,2013J,0.0,0.0
573224,FFF,2013J,0.5,0.15625
573225,BBB,2013J,0.2,0.23529411764705882
573245,FFF,2013J,0.0,0.0
573280,FFF,2013J,0.1,0.16666666666666666
573291,FFF,2013J,0.35,0.4117647058823529
573292,EEE,2013J,0.15,0.12
573294,GGG,2013J,0.35,0.25925925925925924
573297,BBB,2014J,0.2,0.12903225806451613
573320,GGG,2014J,0.1,0.25
573323,BBB,2014B,0.05,0.1
573328,DDD,2014J,0.2,0.17391304347826086
573331,GGG,2013J,0.3,0.2
573336,EEE,2013J,0.35,0.2413793103448276
573377,CCC,2014B,0.3,0.23076923076923078
573377,EEE,2013J,0.0,0.0
573411,BBB,2013J,0.1,0.10526315789473684
573433,BBB,2013J,0.35,0.13725490196078433
573434,FFF,2013J,0.5,0.15625
573440,CCC,2014B,0.1,0.08
573440,EEE,2013J,0.1,0.125
573453,BBB,2013J,0.25,0.21739130434782608
573460,GGG,2013J,0.2,0.2222222222222222
573462,EEE,2013J,0.1,0.14285714285714285
573464,GGG,2013J,0.2,0.16
573467,FFF,2013J,0.35,0.14
573473,CCC,2014J,0.05,0.25
573473,DDD,2013J,0.1,0.08
573488,BBB,2014B,0.0,0.0
573496,BBB,2014B,0.05,0.2
573519,BBB,2013J,0.2,0.17391304347826086
573534,BBB,2014J,0.3,0.14285714285714285
573549,FFF,2014B,0.25,0.07692307692307693
573550,EEE,2013J,0.05,0.1
573554,GGG,2013J,0.25,0.21739130434782608
573558,CCC,2014B,0.15,0.0967741935483871
573558,EEE,2014B,0.15,0.12
573578,BBB,2013J,0.15,0.09090909090909091
573583,FFF,2014J,0.65,0.24074074074074073
573593,EEE,2013J,0.0,0.0
573602,DDD,2013J,0.15,0.06
573639,FFF,2013J,0.1,0.030303030303030304
573646,DDD,2013J,0.05,0.1
573646,DDD,2014J,0.0,0.0
573654,BBB,2013J,0.1,0.2222222222222222
573662,EEE,2013J,0.15,0.1111111111111111
573666,GGG,2013J,0.35,0.23333333333333334
573674,FFF,2013J,0.0,0.0
573678,FFF,2013J,0.2,0.10810810810810811
573689,DDD,2013J,0.05,0.02631578947368421
573697,FFF,2013J,0.15,0.3
573697,FFF,2014J,0.0,0.0
573704,FFF,2013J,0.3,0.15789473684210525
573713,BBB,2014J,0.2,0.09523809523809523
573742,DDD,2014J,0.15,0.10714285714285714
573742,EEE,2013J,0.15,0.2
573766,FFF,2013J,0.15,0.075
573777,BBB,2013J,0.25,0.45454545454545453
573780,DDD,2013J,0.15,0.15789473684210525
573790,BBB,2013J,0.05,0.0625
573806,BBB,2014B,0.3,0.24
573821,BBB,2013J,0.05,0.14285714285714285
573831,BBB,2013J,0.1,0.15384615384615385
573845,DDD,2013J,0.1,0.13333333333333333
573851,BBB,2014B,0.3,0.20689655172413793
573853,BBB,2014B,0.1,0.16666666666666666
573858,CCC,2014J,0.45,0.24324324324324326
573864,FFF,2013J,0.25,0.10204081632653061
573893,BBB,2013J,0.35,0.22580645161290322
573900,FFF,2013J,0.4,0.13559322033898305
573901,FFF,2013J,0.0,0.0
573920,EEE,2013J,0.15,0.125
573924,CCC,2014J,0.45,0.18
573934,BBB,2014J,0.0,0.0
573951,FFF,2013J,0.35,0.06140350877192982
573969,DDD,2014J,0.15,0.08333333333333333
573986,BBB,2013J,0.2,0.4444444444444444
574002,BBB,2013J,0.05,0.1
574028,FFF,2014B,0.1,0.024691358024691357
574031,BBB,2014J,0.35,0.15555555555555556
574035,DDD,2013J,0.15,0.06818181818181818
574038,EEE,2013J,0.3,0.2608695652173913
574056,FFF,2013J,0.4,0.13114754098360656
574063,BBB,2014J,0.35,0.20588235294117646
574065,BBB,2013J,0.15,0.3
574070,FFF,2013J,0.3,0.06593406593406594
574078,FFF,2013J,0.3,0.0821917808219178
574088,DDD,2013J,0.2,0.07692307692307693
574098,DDD,2013J,0.15,0.06521739130434782
574099,DDD,2013J,0.05,0.3333333333333333
574101,EEE,2013J,0.05,1.0
574125,BBB,2013J,0.4,0.25806451612903225
574190,DDD,2014B,0.05,0.14285714285714285
574194,BBB,2013J,0.1,0.14285714285714285
574207,FFF,2013J,0.4,0.16
574212,BBB,2013J,0.45,0.140625
574221,CCC,2014B,0.05,0.0625
574238,GGG,2013J,0.1,0.125
574244,BBB,2014J,0.35,0.4666666666666667
574245,FFF,2013J,0.15,0.3333333333333333
574250,BBB,2013J,0.05,0.041666666666666664
574253,BBB,2014J,0.05,0.045454545454545456
574259,CCC,2014J,0.05,0.1
574259,EEE,2013J,0.15,0.14285714285714285
574283,CCC,2014B,0.0,0.0
574283,FFF,2013J,0.3,0.11764705882352941
574310,CCC,2014J,0.35,0.14893617021276595
574310,DDD,2013J,0.05,0.01639344262295082
574315,FFF,2013J,0.25,0.09433962264150944
574320,BBB,2013J,0.2,0.26666666666666666
574325,CCC,2014J,0.45,0.20454545454545456
574330,DDD,2013J,0.05,0.16666666666666666
574347,DDD,2014J,0.05,0.1
574348,BBB,2013J,0.1,0.08695652173913043
574351,GGG,2013J,0.1,0.25
574418,FFF,2013J,0.2,0.07407407407407407
574431,DDD,2014J,0.05,0.038461538461538464
574446,FFF,2013J,0.15,0.05263157894736842
574498,DDD,2013J,0.2,0.058823529411764705
574505,AAA,2014J,0.45,0.2727272727272727
574507,CCC,2014J,0.05,0.25
574507,EEE,2013J,0.05,0.09090909090909091
574508,EEE,2014B,0.0,0.0
574512,BBB,2014J,0.1,0.18181818181818182
574512,GGG,2013J,0.1,0.08695652173913043
574523,EEE,2014B,0.0,0.0
574527,FFF,2014J,0.6,0.0916030534351145
574529,DDD,2013J,0.05,0.1
574534,FFF,2013J,0.05,0.010309278350515464
574549,BBB,2013J,0.15,0.13636363636363635
574551,CCC,2014B,0.0,0.0
574551,FFF,2013J,0.25,0.08771929824561403
574569,BBB,2014B,0.2,0.10526315789473684
574570,FFF,2013J,0.2,0.05333333333333334
574586,CCC,2014J,0.0,0.0
574586,EEE,2013J,0.05,0.038461538461538464
574590,CCC,2014J,0.05,0.034482758620689655
574590,DDD,2014B,0.1,0.029850746268656716
574606,GGG,2013J,0.1,0.4
574608,EEE,2013J,0.35,0.23333333333333334
574612,DDD,2014J,0.15,0.2
574623,DDD,2013J,0.1,0.09523809523809523
574637,CCC,2014J,0.1,0.1
574637,EEE,2014B,0.0,0.0
574642,GGG,2013J,0.35,0.3888888888888889
574648,BBB,2013J,0.05,0.07142857142857142
574671,FFF,2014B,0.25,0.09259259259259259
574681,FFF,2013J,0.35,0.12727272727272726
574705,CCC,2014J,0.0,0.0
574705,DDD,2013J,0.05,0.02040816326530612
574708,BBB,2013J,0.0,0.0
574720,CCC,2014J,0.35,0.23333333333333334
574720,DDD,2013J,0.05,0.02857142857142857
574722,FFF,2013J,0.4,0.12121212121212122
574732,FFF,2013J,0.3,0.0625
574735,FFF,2013J,0.5,0.19607843137254902
574743,DDD,2013J,0.05,0.038461538461538464
574766,BBB,2013J,0.05,0.14285714285714285
574817,CCC,2014B,0.15,0.125
574819,DDD,2013J,0.35,0.14
574830,EEE,2013J,0.0,0.0
574841,BBB,2014J,0.3,0.14634146341463414
574842,DDD,2013J,0.15,0.10344827586206896
574843,DDD,2014J,0.15,0.17647058823529413
574845,FFF,2013J,0.55,0.08461538461538462
574849,BBB,2014J,0.8,0.5714285714285714
574857,GGG,2013J,0.2,0.16
574865,BBB,2014J,0.3,0.1935483870967742
574873,DDD,2013J,0.2,0.057971014492753624
574874,FFF,2013J,0.45,0.0661764705882353
574895,DDD,2013J,0.2,0.06060606060606061
574909,DDD,2014B,0.15,0.02912621359223301
574928,CCC,2014J,0.25,0.10638297872340426
574928,DDD,2014J,0.05,0.022727272727272728
574938,DDD,2013J,0.3,0.1016949152542373
574948,GGG,2013J,0.3,0.25
574957,GGG,2013J,0.25,0.8333333333333334
574960,GGG,2013J,0.1,0.07692307692307693
574973,BBB,2013J,0.2,0.13793103448275862
574983,EEE,2013J,0.35,0.25
574988,GGG,2013J,0.6,0.2857142857142857
575009,DDD,2014J,0.6,0.18461538461538463
575018,BBB,2013J,0.05,0.14285714285714285
575039,CCC,2014J,0.15,0.04411764705882353
575039,FFF,2013J,0.6,0.17391304347826086
575047,CCC,2014J,0.25,0.3333333333333333
575047,EEE,2013J,0.0,0.0
575066,EEE,2014J,0.5,0.3333333333333333
575069,FFF,2014J,0.55,0.1506849315068493
575089,BBB,2013J,0.2,0.5
575100,BBB,2013J,0.1,0.2
575112,FFF,2014J,0.2,0.08333333333333333
575124,BBB,2013J,0.15,0.06521739130434782
575136,GGG,2013J,0.3,0.1875
575162,EEE,2014B,0.05,0.07142857142857142
575166,CCC,2014B,0.05,0.1111111111111111
575166,EEE,2013J,0.05,0.047619047619047616
575186,FFF,2013J,0.1,0.058823529411764705
575192,DDD,2013J,0.3,0.13333333333333333
575199,GGG,2014B,0.25,0.38461538461538464
575214,GGG,2013J,0.2,0.17391304347826086
575217,GGG,2014B,0.2,0.16
575241,EEE,2013J,0.2,0.18181818181818182
575258,DDD,2013J,0.35,0.109375
575265,FFF,2013J,0.1,0.08333333333333333
575281,BBB,2013J,0.05,0.3333333333333333
575282,FFF,2013J,0.3,0.23076923076923078
575290,BBB,2013J,0.1,0.1
575302,FFF,2014J,0.35,0.07291666666666667
575324,GGG,2014B,0.15,1.0
575336,EEE,2013J,0.3,0.25
575355,GGG,2013J,0.25,0.22727272727272727
575372,FFF,2013J,0.35,0.1044776119402985
575376,DDD,2013J,0.25,0.12195121951219512
575380,DDD,2014J,0.2,0.08
575385,DDD,2013J,0.25,0.125
575387,BBB,2013J,0.2,0.2
575398,CCC,2014J,0.2,0.25
575398,DDD,2014J,0.05,0.034482758620689655
575401,EEE,2013J,0.3,0.25
575404,BBB,2014J,0.7,0.35
575411,EEE,2014J,0.45,0.375
575419,EEE,2013J,0.1,0.18181818181818182
575431,DDD,2013J,0.05,0.04
575454,GGG,2013J,0.3,0.4
575473,EEE,2014B,0.25,0.3333333333333333
575488,GGG,2013J,0.2,0.26666666666666666
575493,DDD,2013J,0.0,0.0
575512,FFF,2013J,0.35,0.1891891891891892
575520,BBB,2013J,0.3,0.2
575545,EEE,2013J,0.1,0.1
575553,EEE,2013J,0.1,0.07142857142857142
575554,GGG,2013J,0.2,0.36363636363636365
575559,GGG,2013J,0.25,0.15625
575560,BBB,2013J,0.0,0.0
575602,BBB,2014B,0.05,0.034482758620689655
575603,DDD,2014B,0.05,0.037037037037037035
575623,EEE,2014J,0.2,0.13333333333333333
575630,BBB,2014J,0.25,0.29411764705882354
575678,FFF,2013J,0.8,0.25
575680,BBB,2014B,0.15,0.13636363636363635
575681,BBB,2013J,0.35,0.23333333333333334
575685,FFF,2014J,0.0,0.0
575703,EEE,2013J,0.15,0.10344827586206896
575709,GGG,2014B,0.3,0.3333333333333333
575720,GGG,2013J,0.2,0.14285714285714285
575733,CCC,2014B,0.2,0.10810810810810811
575733,EEE,2013J,0.2,0.125
575745,CCC,2014B,0.15,0.07142857142857142
575745,EEE,2013J,0.1,0.09090909090909091
575762,EEE,2013J,0.05,0.05263157894736842
575763,CCC,2014J,0.05,0.1
575763,EEE,2013J,0.05,0.05555555555555555
575764,EEE,2013J,0.3,0.2222222222222222
575766,CCC,2014J,0.1,0.1111111111111111
575766,DDD,2013J,0.1,0.045454545454545456
575777,EEE,2014B,0.4,0.36363636363636365
575792,DDD,2014B,0.0,0.0
575797,FFF,2013J,0.3,0.10909090909090909
575798,CCC,2014J,0.05,0.06666666666666667
575798,DDD,2013J,0.05,0.043478260869565216
575811,DDD,2013J,0.1,0.125
575824,CCC,2014B,0.1,0.08333333333333333
575855,DDD,2014J,0.2,0.08163265306122448
575875,FFF,2013J,0.0,0.0
575929,BBB,2013J,0.15,0.17647058823529413
575930,BBB,2013J,0.35,0.2692307692307692
575956,FFF,2013J,0.65,0.18571428571428572
575967,CCC,2014B,0.1,0.0625
575982,BBB,2013J,0.2,0.5
575984,GGG,2013J,0.2,0.36363636363636365
576036,EEE,2013J,0.4,0.4
576041,DDD,2014B,0.2,0.11428571428571428
576083,DDD,2013J,0.2,0.14285714285714285
576097,FFF,2013J,0.35,0.0945945945945946
576107,FFF,2013J,0.25,0.1282051282051282
576143,GGG,2013J,0.5,0.29411764705882354
576158,BBB,2013J,0.15,0.3
576159,FFF,2014B,0.3,0.06818181818181818
