id_student,code_module,code_presentation,precision,recall,f1
94961,AAA,2014J,0.0,0.0,0.0
95356,DDD,2013B,0.2,0.2,0.20000000000000004
95746,FFF,2013J,0.45,0.25,0.32142857142857145
95906,CCC,2014B,0.25,0.21739130434782608,0.23255813953488372
96117,GGG,2013J,0.2,0.21052631578947367,0.20512820512820512
96423,GGG,2014B,0.15,0.21428571428571427,0.1764705882352941
96592,DDD,2013B,0.15,0.08108108108108109,0.10526315789473685
96729,FFF,2013B,0.3,0.20689655172413793,0.24489795918367346
97006,BBB,2014B,0.15,0.375,0.21428571428571425
97154,BBB,2013B,0.35,0.20588235294117646,0.25925925925925924
97567,BBB,2013J,0.1,0.125,0.11111111111111112
98094,AAA,2013J,0.4,0.8,0.5333333333333333
98268,BBB,2013J,0.15,0.5,0.23076923076923075
98313,BBB,2013B,0.1,0.13333333333333333,0.1142857142857143
98720,BBB,2013J,0.05,0.2,0.08000000000000002
98842,BBB,2014J,0.15,0.2,0.17142857142857143
99075,DDD,2014J,0.1,0.13333333333333333,0.1142857142857143
99670,FFF,2014B,0.2,0.26666666666666666,0.2285714285714286
99799,BBB,2014B,0.05,0.3333333333333333,0.08695652173913045
99993,FFF,2013B,0.15,0.125,0.13636363636363635
100064,FFF,2013J,0.3,0.10714285714285714,0.15789473684210525
100561,DDD,2014J,0.05,0.045454545454545456,0.04761904761904762
100788,CCC,2014J,0.15,0.25,0.18749999999999997
100788,FFF,2013J,0.3,0.09523809523809523,0.14457831325301204
100893,AAA,2013J,0.2,0.4444444444444444,0.2758620689655173
101116,AAA,2014J,0.1,0.2857142857142857,0.14814814814814817
101217,FFF,2014J,0.0,0.0,0.0
101420,FFF,2013J,0.2,0.06060606060606061,0.0930232558139535
101781,AAA,2013J,0.7,0.7,0.7
102028,FFF,2013J,0.45,0.125,0.1956521739130435
102221,DDD,2014J,0.05,0.05555555555555555,0.052631578947368425
102343,FFF,2013J,0.1,0.1111111111111111,0.10526315789473685
102806,AAA,2013J,0.25,0.2631578947368421,0.25641025641025644
102850,DDD,2013J,0.3,0.17142857142857143,0.21818181818181817
102854,FFF,2014J,0.35,0.18421052631578946,0.24137931034482757
102952,AAA,2013J,0.3,0.2727272727272727,0.28571428571428564
103496,BBB,2014J,0.2,0.36363636363636365,0.25806451612903225
103535,BBB,2014B,0.15,0.1875,0.16666666666666663
103800,DDD,2013J,0.1,0.2,0.13333333333333333
103904,DDD,2013B,0.05,0.041666666666666664,0.04545454545454545
104054,BBB,2013B,0.15,0.42857142857142855,0.2222222222222222
